"","t1_team","t2_team","t1_home","neutral_site","t1_conference","t2_conference","game_id","pred_t1_wp","t1_win","conference_game","week","t1_color","t1_logo","t2_color","t2_logo","winning_logo","losing_logo","winning_color","winning_team","losing_team"
"33168","Old Dominion","Marshall",0,0,"Sun Belt","Sun Belt",5628,0.4132,0,1,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#00ae42","http://a.espncdn.com/i/teamlogos/ncaa/500/276.png","http://a.espncdn.com/i/teamlogos/ncaa/500/276.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#00ae42","Marshall","Old Dominion"
"33169","Old Dominion","Arizona State",0,0,"Sun Belt","Big 12",5629,0.3093,0,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#8e0c3a","http://a.espncdn.com/i/teamlogos/ncaa/500/9.png","http://a.espncdn.com/i/teamlogos/ncaa/500/9.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#8e0c3a","Arizona State","Old Dominion"
"33170","Old Dominion","Kent State",0,0,"Sun Belt","Mid-American",5630,0.897,1,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#003976","http://a.espncdn.com/i/teamlogos/ncaa/500/2309.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2309.png","#00507d","Old Dominion","Kent State"
"33171","Old Dominion","UL Monroe",0,0,"Sun Belt","Sun Belt",5631,0.8098,1,1,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#231F20","http://a.espncdn.com/i/teamlogos/ncaa/500/2433.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2433.png","#00507d","Old Dominion","UL Monroe"
"33172","Old Dominion","Army",0,0,"Sun Belt","American Athletic",5632,0.4958,0,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#ce9c00","http://a.espncdn.com/i/teamlogos/ncaa/500/349.png","http://a.espncdn.com/i/teamlogos/ncaa/500/349.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#ce9c00","Army","Old Dominion"
"33173","Old Dominion","East Carolina",0,0,"Sun Belt","American Athletic",5633,0.3375,0,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#4b1869","http://a.espncdn.com/i/teamlogos/ncaa/500/151.png","http://a.espncdn.com/i/teamlogos/ncaa/500/151.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#4b1869","East Carolina","Old Dominion"
"33174","Old Dominion","Memphis",0,0,"Sun Belt","American Athletic",5634,0.2204,0,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#004991","http://a.espncdn.com/i/teamlogos/ncaa/500/235.png","http://a.espncdn.com/i/teamlogos/ncaa/500/235.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#004991","Memphis","Old Dominion"
"33175","Old Dominion","West Virginia",0,0,"Sun Belt","Big 12",5635,0.6065,1,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#002855","http://a.espncdn.com/i/teamlogos/ncaa/500/277.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","http://a.espncdn.com/i/teamlogos/ncaa/500/277.png","#00507d","Old Dominion","West Virginia"
"33176","Old Dominion","Maryland",0,0,"Sun Belt","Big Ten",5636,0.3578,0,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#D5002B","http://a.espncdn.com/i/teamlogos/ncaa/500/120.png","http://a.espncdn.com/i/teamlogos/ncaa/500/120.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#D5002B","Maryland","Old Dominion"
"33177","Old Dominion","Boston College",0,0,"Sun Belt","ACC",5637,0.6033,1,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#8c2232","http://a.espncdn.com/i/teamlogos/ncaa/500/103.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","http://a.espncdn.com/i/teamlogos/ncaa/500/103.png","#00507d","Old Dominion","Boston College"
"33178","Old Dominion","Troy",0,0,"Sun Belt","Sun Belt",5638,0.5487,1,1,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#AE0210","http://a.espncdn.com/i/teamlogos/ncaa/500/2653.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2653.png","#00507d","Old Dominion","Troy"
"33179","Old Dominion","Boise State",0,0,"Sun Belt","Mountain West",5639,0.3379,0,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#0033a0","http://a.espncdn.com/i/teamlogos/ncaa/500/68.png","http://a.espncdn.com/i/teamlogos/ncaa/500/68.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#0033a0","Boise State","Old Dominion"
"33180","Old Dominion","Notre Dame",0,0,"Sun Belt","FBS Independents",5640,0.0931999999999999,0,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#0c2340","http://a.espncdn.com/i/teamlogos/ncaa/500/87.png","http://a.espncdn.com/i/teamlogos/ncaa/500/87.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#0c2340","Notre Dame","Old Dominion"
"33181","Old Dominion","Sam Houston",0,0,"Sun Belt","Conference USA",5641,0.7844,1,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#fe5000","http://a.espncdn.com/i/teamlogos/ncaa/500/2534.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2534.png","#00507d","Old Dominion","Sam Houston"
"33182","Old Dominion","North Texas",0,0,"Sun Belt","American Athletic",5642,0.5034,1,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#00853E","http://a.espncdn.com/i/teamlogos/ncaa/500/249.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","http://a.espncdn.com/i/teamlogos/ncaa/500/249.png","#00507d","Old Dominion","North Texas"
"33183","Old Dominion","BYU",0,0,"Sun Belt","Big 12",5643,0.3077,0,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#003da5","http://a.espncdn.com/i/teamlogos/ncaa/500/252.png","http://a.espncdn.com/i/teamlogos/ncaa/500/252.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#003da5","BYU","Old Dominion"
"33184","Old Dominion","San José State",0,0,"Sun Belt","Mountain West",5644,0.6792,1,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#005893","http://a.espncdn.com/i/teamlogos/ncaa/500/23.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","http://a.espncdn.com/i/teamlogos/ncaa/500/23.png","#00507d","Old Dominion","San José State"
"33185","Old Dominion","LSU",0,0,"Sun Belt","SEC",5645,0.1962,0,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#461d7c","http://a.espncdn.com/i/teamlogos/ncaa/500/99.png","http://a.espncdn.com/i/teamlogos/ncaa/500/99.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#461d7c","LSU","Old Dominion"
"33186","Old Dominion","Washington State",0,0,"Sun Belt","Pac-12",5646,0.6208,1,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#981e32","http://a.espncdn.com/i/teamlogos/ncaa/500/265.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","http://a.espncdn.com/i/teamlogos/ncaa/500/265.png","#00507d","Old Dominion","Washington State"
"33187","Old Dominion","Michigan",0,0,"Sun Belt","Big Ten",5647,0.2017,0,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#00274c","http://a.espncdn.com/i/teamlogos/ncaa/500/130.png","http://a.espncdn.com/i/teamlogos/ncaa/500/130.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#00274c","Michigan","Old Dominion"
"33188","Old Dominion","Virginia",0,0,"Sun Belt","ACC",5648,0.2777,0,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#232d4b","http://a.espncdn.com/i/teamlogos/ncaa/500/258.png","http://a.espncdn.com/i/teamlogos/ncaa/500/258.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#232d4b","Virginia","Old Dominion"
"33189","Old Dominion","UCF",0,0,"Sun Belt","Big 12",5649,0.4872,0,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#ba9b37","http://a.espncdn.com/i/teamlogos/ncaa/500/2116.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2116.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#ba9b37","UCF","Old Dominion"
"33190","Old Dominion","Florida International",0,0,"Sun Belt","Conference USA",5650,0.8053,1,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#001538","http://a.espncdn.com/i/teamlogos/ncaa/500/2229.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2229.png","#00507d","Old Dominion","Florida International"
"33191","Old Dominion","Ohio State",0,0,"Sun Belt","Big Ten",5651,0.0947,0,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#ce1141","http://a.espncdn.com/i/teamlogos/ncaa/500/194.png","http://a.espncdn.com/i/teamlogos/ncaa/500/194.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#ce1141","Ohio State","Old Dominion"
"33192","Old Dominion","Air Force",0,0,"Sun Belt","Mountain West",5652,0.6129,1,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#004a7b","http://a.espncdn.com/i/teamlogos/ncaa/500/2005.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2005.png","#00507d","Old Dominion","Air Force"
"33193","Old Dominion","Western Michigan",0,0,"Sun Belt","Mid-American",5653,0.6086,1,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#532e1f","http://a.espncdn.com/i/teamlogos/ncaa/500/2711.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2711.png","#00507d","Old Dominion","Western Michigan"
"33194","Old Dominion","Iowa State",0,0,"Sun Belt","Big 12",5654,0.2592,0,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#822433","http://a.espncdn.com/i/teamlogos/ncaa/500/66.png","http://a.espncdn.com/i/teamlogos/ncaa/500/66.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#822433","Iowa State","Old Dominion"
"33195","Old Dominion","Fresno State",0,0,"Sun Belt","Mountain West",5655,0.3191,0,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#db0032","http://a.espncdn.com/i/teamlogos/ncaa/500/278.png","http://a.espncdn.com/i/teamlogos/ncaa/500/278.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#db0032","Fresno State","Old Dominion"
"33196","Old Dominion","Virginia Tech",0,0,"Sun Belt","ACC",5656,0.6047,1,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#630031","http://a.espncdn.com/i/teamlogos/ncaa/500/259.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","http://a.espncdn.com/i/teamlogos/ncaa/500/259.png","#00507d","Old Dominion","Virginia Tech"
"33197","Old Dominion","Colorado",0,0,"Sun Belt","Big 12",5657,0.3901,0,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#CFB87C","http://a.espncdn.com/i/teamlogos/ncaa/500/38.png","http://a.espncdn.com/i/teamlogos/ncaa/500/38.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#CFB87C","Colorado","Old Dominion"
"33198","Old Dominion","Louisiana Tech",0,0,"Sun Belt","Conference USA",5658,0.5055,1,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#002d65","http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png","#00507d","Old Dominion","Louisiana Tech"
"33199","Old Dominion","Kennesaw State",0,0,"Sun Belt","Conference USA",5659,0.7082,1,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#fdbb30","http://a.espncdn.com/i/teamlogos/ncaa/500/338.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","http://a.espncdn.com/i/teamlogos/ncaa/500/338.png","#00507d","Old Dominion","Kennesaw State"
"33200","Old Dominion","Missouri State",0,0,"Sun Belt","Conference USA",5660,0.6543,1,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#5F0000","http://a.espncdn.com/i/teamlogos/ncaa/500/2623.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2623.png","#00507d","Old Dominion","Missouri State"
"33201","Old Dominion","Middle Tennessee",0,0,"Sun Belt","Conference USA",5661,0.8063,1,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#006db6","http://a.espncdn.com/i/teamlogos/ncaa/500/2393.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2393.png","#00507d","Old Dominion","Middle Tennessee"
"33202","Old Dominion","San Diego State",0,0,"Sun Belt","Mountain West",5662,0.3956,0,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#c41230","http://a.espncdn.com/i/teamlogos/ncaa/500/21.png","http://a.espncdn.com/i/teamlogos/ncaa/500/21.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#c41230","San Diego State","Old Dominion"
"33203","Old Dominion","NC State",0,0,"Sun Belt","ACC",5663,0.404,0,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#cc0000","http://a.espncdn.com/i/teamlogos/ncaa/500/152.png","http://a.espncdn.com/i/teamlogos/ncaa/500/152.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#cc0000","NC State","Old Dominion"
"33204","Old Dominion","Illinois",0,0,"Sun Belt","Big Ten",5664,0.3282,0,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#ff5f05","http://a.espncdn.com/i/teamlogos/ncaa/500/356.png","http://a.espncdn.com/i/teamlogos/ncaa/500/356.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#ff5f05","Illinois","Old Dominion"
"33205","Old Dominion","Wake Forest",0,0,"Sun Belt","ACC",5665,0.5134,1,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#9E7E38","http://a.espncdn.com/i/teamlogos/ncaa/500/154.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","http://a.espncdn.com/i/teamlogos/ncaa/500/154.png","#00507d","Old Dominion","Wake Forest"
"33206","Old Dominion","Kansas State",0,0,"Sun Belt","Big 12",5666,0.2409,0,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#3c0969","http://a.espncdn.com/i/teamlogos/ncaa/500/2306.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2306.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#3c0969","Kansas State","Old Dominion"
"33207","Old Dominion","Navy",0,0,"Sun Belt","American Athletic",5667,0.3917,0,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#00225b","http://a.espncdn.com/i/teamlogos/ncaa/500/2426.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2426.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#00225b","Navy","Old Dominion"
"33208","Old Dominion","Kansas",0,0,"Sun Belt","Big 12",5668,0.1887,0,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#0051ba","http://a.espncdn.com/i/teamlogos/ncaa/500/2305.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2305.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#0051ba","Kansas","Old Dominion"
"33209","Old Dominion","Rice",0,0,"Sun Belt","American Athletic",5669,0.5802,1,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#d1d5d8","http://a.espncdn.com/i/teamlogos/ncaa/500/242.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","http://a.espncdn.com/i/teamlogos/ncaa/500/242.png","#00507d","Old Dominion","Rice"
"33210","Old Dominion","Oregon State",0,0,"Sun Belt","Pac-12",5670,0.6393,1,0,8,"#00507d","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#231f20","http://a.espncdn.com/i/teamlogos/ncaa/500/204.png","http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","http://a.espncdn.com/i/teamlogos/ncaa/500/204.png","#00507d","Old Dominion","Oregon State"
"33211","Toledo","Wyoming",0,0,"Mid-American","Mountain West",5671,0.6482,1,0,8,"#0a2240","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#492f24","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#0a2240","Toledo","Wyoming"
"33212","Toledo","Ball State",0,0,"Mid-American","Mid-American",5672,0.8783,1,1,8,"#0a2240","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#DA0000","http://a.espncdn.com/i/teamlogos/ncaa/500/2050.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2050.png","#0a2240","Toledo","Ball State"
"33213","Toledo","Tennessee",0,0,"Mid-American","SEC",5673,0.2251,0,0,8,"#0a2240","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#ff8200","http://a.espncdn.com/i/teamlogos/ncaa/500/2633.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2633.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#ff8200","Tennessee","Toledo"
"33214","Toledo","Coastal Carolina",0,0,"Mid-American","Sun Belt",5674,0.8487,1,0,8,"#0a2240","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#007073","http://a.espncdn.com/i/teamlogos/ncaa/500/324.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","http://a.espncdn.com/i/teamlogos/ncaa/500/324.png","#0a2240","Toledo","Coastal Carolina"
"33215","Toledo","Houston",0,0,"Mid-American","Big 12",5675,0.6104,1,0,8,"#0a2240","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#c92a39","http://a.espncdn.com/i/teamlogos/ncaa/500/248.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","http://a.espncdn.com/i/teamlogos/ncaa/500/248.png","#0a2240","Toledo","Houston"
"33216","Toledo","Texas Tech",0,0,"Mid-American","Big 12",5676,0.2932,0,0,8,"#0a2240","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#CC0000","http://a.espncdn.com/i/teamlogos/ncaa/500/2641.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2641.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#CC0000","Texas Tech","Toledo"
"33217","Toledo","Texas A&M",0,0,"Mid-American","SEC",5677,0.2461,0,0,8,"#0a2240","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#500000","http://a.espncdn.com/i/teamlogos/ncaa/500/245.png","http://a.espncdn.com/i/teamlogos/ncaa/500/245.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#500000","Texas A&M","Toledo"
"33218","Toledo","South Alabama",0,0,"Mid-American","Sun Belt",5678,0.6722,1,0,8,"#0a2240","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#00205B","http://a.espncdn.com/i/teamlogos/ncaa/500/6.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","http://a.espncdn.com/i/teamlogos/ncaa/500/6.png","#0a2240","Toledo","South Alabama"
"33219","Toledo","Tulane",0,0,"Mid-American","American Athletic",5679,0.5036,1,0,8,"#0a2240","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#006547","http://a.espncdn.com/i/teamlogos/ncaa/500/2655.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2655.png","#0a2240","Toledo","Tulane"
"33220","Toledo","Missouri",0,0,"Mid-American","SEC",5680,0.2887,0,0,8,"#0a2240","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#f1b82d","http://a.espncdn.com/i/teamlogos/ncaa/500/142.png","http://a.espncdn.com/i/teamlogos/ncaa/500/142.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#f1b82d","Missouri","Toledo"
"33221","Toledo","Utah",0,0,"Mid-American","Big 12",5681,0.2992,0,0,8,"#0a2240","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#ea002a","http://a.espncdn.com/i/teamlogos/ncaa/500/254.png","http://a.espncdn.com/i/teamlogos/ncaa/500/254.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#ea002a","Utah","Toledo"
"33222","Toledo","Akron",0,0,"Mid-American","Mid-American",5682,0.896,1,1,8,"#0a2240","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#00285e","http://a.espncdn.com/i/teamlogos/ncaa/500/2006.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2006.png","#0a2240","Toledo","Akron"
"33223","Toledo","TCU",0,0,"Mid-American","Big 12",5683,0.3266,0,0,8,"#0a2240","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#4d1979","http://a.espncdn.com/i/teamlogos/ncaa/500/2628.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2628.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#4d1979","TCU","Toledo"
"33224","Toledo","UNLV",0,0,"Mid-American","Mountain West",5684,0.3403,0,0,8,"#0a2240","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#b10202","http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#b10202","UNLV","Toledo"
"33225","Toledo","UConn",0,0,"Mid-American","FBS Independents",5685,0.4907,0,0,8,"#0a2240","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#0c2340","http://a.espncdn.com/i/teamlogos/ncaa/500/41.png","http://a.espncdn.com/i/teamlogos/ncaa/500/41.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#0c2340","UConn","Toledo"
"33226","Toledo","Central Michigan",0,0,"Mid-American","Mid-American",5686,0.8126,1,1,8,"#0a2240","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#6a0032","http://a.espncdn.com/i/teamlogos/ncaa/500/2117.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2117.png","#0a2240","Toledo","Central Michigan"
"33227","Toledo","Massachusetts",0,0,"Mid-American","Mid-American",5687,0.8662,1,1,8,"#0a2240","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#971B2F","http://a.espncdn.com/i/teamlogos/ncaa/500/113.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","http://a.espncdn.com/i/teamlogos/ncaa/500/113.png","#0a2240","Toledo","Massachusetts"
"33228","Toledo","North Carolina",0,0,"Mid-American","ACC",5688,0.722,1,0,8,"#0a2240","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#7bafd4","http://a.espncdn.com/i/teamlogos/ncaa/500/153.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","http://a.espncdn.com/i/teamlogos/ncaa/500/153.png","#0a2240","Toledo","North Carolina"
"33229","Toledo","Bowling Green",0,0,"Mid-American","Mid-American",5689,0.6665,1,1,8,"#0a2240","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#2b1000","http://a.espncdn.com/i/teamlogos/ncaa/500/189.png","http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","http://a.espncdn.com/i/teamlogos/ncaa/500/189.png","#0a2240","Toledo","Bowling Green"
